set235_color;10;8;0;72.9385;16;55;147;55;16;320;147;320
set235_color;11;8;0;65.7503;18;57;160;57;18;339;160;339
set235_color;12;8;0;63.3972;18;48;162;48;18;336;162;336
set235_color;15;8;0;58.9199;53;68;189;68;53;340;189;340
set235_color;16;8;0;66.6251;65;76;191;76;65;328;191;328
set235_color;17;8;0;58.482;72;68;203;68;72;333;203;333
set235_color;18;8;0;66.8201;80;76;206;76;80;329;206;329
set235_color;19;8;0;64.0743;88;83;209;83;88;328;209;328
set235_color;20;8;0;63.8956;92;79;217;79;92;330;217;330
set235_color;21;8;0;63.3906;98;78;224;78;98;331;224;331
set235_color;22;8;0;59.8177;106;81;228;81;106;326;228;326
set235_color;23;8;0;59.3344;111;87;226;87;111;317;226;317
set235_color;24;8;0;61.6958;118;88;236;88;118;326;236;326
set235_color;25;8;0;61.9114;119;91;237;91;119;327;237;327
set235_color;26;8;0;60.2142;133;102;241;102;133;319;241;319
set235_color;27;8;0;63.6365;140;106;244;106;140;315;244;315
set235_color;28;8;0;58.7287;145;109;255;109;145;328;255;328
set235_color;29;8;0;65.9446;148;109;258;109;148;330;258;330
set235_color;30;8;0;61.2285;153;111;258;111;153;323;258;323
set235_color;31;8;0;59.5184;154;111;259;111;154;324;259;324
set235_color;32;8;0;62.7289;153;113;261;113;153;330;261;330
set235_color;33;8;0;61.8639;158;118;261;118;158;325;261;325
set235_color;34;8;0;63.5381;172;135;263;135;172;318;263;318
set235_color;35;8;0;62.8694;169;132;264;132;169;324;264;324
set235_color;36;8;0;63.0825;176;143;266;143;176;322;266;322
set235_color;37;8;0;66.0307;172;139;267;139;172;329;267;329
set235_color;38;8;0;62.5637;166;127;266;127;166;330;266;330
set235_color;39;8;0;64.2821;163;124;268;124;163;334;268;334
set235_color;40;8;0;58.6319;166;128;266;128;166;328;266;328
set235_color;41;8;0;61.685;169;130;268;130;169;329;268;329
set235_color;42;8;0;64.1535;169;132;264;132;169;323;264;323
set235_color;43;8;0;62.4149;169;133;264;133;169;323;264;323
set235_color;44;8;0;61.5709;175;148;258;148;175;316;258;316
set235_color;45;8;0;72.2649;195;33;342;33;195;327;342;327
set235_color;45;8;0;72.2649;175;149;258;149;175;315;258;315
set235_color;46;8;0;58.0201;176;150;256;150;176;312;256;312
set235_color;46;8;0;58.0201;197;35;339;35;197;321;339;321
set235_color;47;8;0;59.1246;176;152;256;152;176;314;256;314
set235_color;47;8;0;59.1246;227;175;296;175;227;313;296;313
set235_color;48;8;0;65.3937;176;149;258;149;176;313;258;313
set235_color;49;8;0;80.1089;178;153;257;153;178;314;257;314
set235_color;50;8;0;67.398;176;152;258;152;176;316;258;316
set235_color;51;8;0;62.2175;174;149;260;149;174;322;260;322
set235_color;52;8;0;61.5852;171;150;255;150;171;319;255;319
set235_color;53;8;0;62.7095;167;154;251;154;167;325;251;325
set235_color;54;8;0;65.2184;169;154;253;154;169;322;253;322
set235_color;55;8;0;88.0988;162;158;246;158;162;329;246;329
set235_color;56;8;0;61.0122;162;158;246;158;162;326;246;326
set235_color;57;8;0;74.0098;157;156;244;156;157;330;244;330
set235_color;58;8;0;69.824;157;157;241;157;157;328;241;328
set235_color;59;8;0;76.2085;157;158;240;158;157;324;240;324
set235_color;69;8;0;61.2472;159;159;234;159;159;311;234;311
set235_color;70;8;0;59.6006;159;159;237;159;159;316;237;316
set235_color;71;8;0;60.4619;161;159;239;159;161;315;239;315
set235_color;72;8;0;72.9851;161;157;240;157;161;318;240;318
set235_color;73;8;0;83.5782;159;157;243;157;159;327;243;327
set235_color;74;8;0;82.3107;157;153;247;153;157;335;247;335
set235_color;75;8;0;76.0395;167;154;250;154;167;322;250;322
set235_color;76;8;0;61.924;167;154;250;154;167;322;250;322
set235_color;77;8;0;62.7739;167;154;251;154;167;324;251;324
set235_color;78;8;0;58.784;169;154;253;154;169;325;253;325
set235_color;79;8;0;70.5767;169;150;259;150;169;332;259;332
set235_color;80;8;0;58.8143;174;148;261;148;174;323;261;323
set235_color;81;8;0;62.9401;175;148;261;148;175;321;261;321
set235_color;82;8;0;64.1288;175;146;261;146;175;319;261;319
set235_color;83;8;0;58.9499;175;144;265;144;175;323;265;323
set235_color;84;8;0;62.1818;175;143;265;143;175;325;265;325
set235_color;85;8;0;62.4327;175;141;267;141;175;327;267;327
set235_color;86;8;0;61.2702;176;141;267;141;176;324;267;324
set235_color;87;8;0;65.0282;176;141;266;141;176;322;266;322
set235_color;88;8;0;60.9663;176;141;266;141;176;322;266;322
set235_color;88;8;0;60.9663;201;39;341;39;201;318;341;318
set235_color;89;8;0;59.481;178;140;268;140;178;318;268;318
set235_color;90;8;0;63.2297;174;135;264;135;174;318;264;318
set235_color;91;8;0;64.1177;204;39;346;39;204;324;346;324
set235_color;91;8;0;64.1177;170;131;266;131;170;325;266;325
set235_color;92;8;0;63.1109;167;130;266;130;167;329;266;329
set235_color;93;8;0;68.5281;166;130;265;130;166;329;265;329
set235_color;94;8;0;65.0174;165;128;265;128;165;328;265;328
set235_color;95;8;0;60.0119;161;128;260;128;161;327;260;327
set235_color;96;8;0;70.2633;161;131;261;131;161;330;261;330
set235_color;97;8;0;71.8166;159;130;256;130;159;326;256;326
set235_color;98;8;0;76.2251;153;128;252;128;153;327;252;327
set235_color;99;8;0;63.4664;149;127;249;127;149;330;249;330
set235_color;100;8;0;75.0224;150;124;247;124;150;320;247;320
set235_color;101;8;0;76.3711;149;120;244;120;149;314;244;314
set235_color;102;8;0;63.9899;143;122;243;122;143;326;243;326
set235_color;103;8;0;71.1446;143;119;243;119;143;319;243;319
set235_color;104;8;0;60.076;140;118;243;118;140;325;243;325
set235_color;105;8;0;60.5754;140;118;243;118;140;325;243;325
set235_color;106;8;0;60.4217;137;120;237;120;137;323;237;323
set235_color;107;8;0;63.1991;135;118;239;118;135;326;239;326
set235_color;108;8;0;60.033;135;118;239;118;135;326;239;326
set235_color;109;8;0;59.6388;136;116;241;116;136;326;241;326
set235_color;110;8;0;61.5393;136;116;241;116;136;326;241;326
set235_color;115;8;0;59.8133;162;118;263;118;162;322;263;322
set235_color;124;8;0;64.7083;226;123;323;123;226;319;323;319
set235_color;125;8;0;61.9082;235;123;332;123;235;319;332;319
set235_color;126;8;0;63.0051;237;119;338;119;237;324;338;324
set235_color;127;8;0;62.2038;243;122;343;122;243;323;343;323
set235_color;128;8;0;63.3491;244;122;344;122;244;323;344;323
set235_color;129;8;0;63.6091;249;128;345;128;249;323;345;323
set235_color;130;8;0;60.9798;256;124;355;124;256;323;355;323
set235_color;131;8;0;63.451;261;139;353;139;261;323;353;323
set235_color;132;8;0;62.6125;262;126;362;126;262;325;362;325
set235_color;133;8;0;61.5633;269;130;366;130;269;327;366;327
set235_color;134;8;0;76.0023;274;130;371;130;274;325;371;325
set235_color;185;8;0;65.0294;273;127;373;127;273;327;373;327
set235_color;186;8;0;62.5974;271;128;371;128;271;331;371;331
set235_color;187;8;0;65.7622;260;126;363;126;260;334;363;334
set235_color;188;8;0;62.367;256;127;356;127;256;327;356;327
set235_color;189;8;0;62.7117;252;127;351;127;252;324;351;324
set235_color;190;8;0;61.1621;243;124;343;124;243;324;343;324
set235_color;191;8;0;56.8788;240;124;336;124;240;318;336;318
set235_color;192;8;0;55.1067;241;123;338;123;241;319;338;319
set235_color;193;8;0;55.2523;233;126;332;126;233;325;332;325
set235_color;194;8;0;55.8755;230;124;329;124;230;323;329;323
set235_color;195;8;0;58.0277;226;126;325;126;226;325;325;325
set235_color;196;8;0;57.6447;218;120;319;120;218;324;319;324
set235_color;197;8;0;56.1296;214;116;311;116;214;312;311;312
set235_color;198;8;0;57.1856;210;115;310;115;210;316;310;316
set235_color;199;8;0;56.5453;198;109;304;109;198;325;304;325
set235_color;200;8;0;55.4378;191;101;303;101;191;327;303;327
set235_color;201;8;0;67.9372;188;106;294;106;188;322;294;322
set235_color;202;8;0;54.3599;176;98;295;98;176;338;295;338
set235_color;203;8;0;57.8168;171;96;292;96;171;336;292;336
set235_color;204;8;0;54.2935;169;98;287;98;169;336;287;336
set235_color;205;8;0;57.1152;166;101;276;101;166;324;276;324
set235_color;206;8;0;57.4419;156;100;270;100;156;330;270;330
set235_color;207;8;0;55.3769;150;94;269;94;150;333;269;333
set235_color;208;8;0;53.9815;140;91;255;91;140;325;255;325
set235_color;209;8;0;59.809;130;88;253;88;130;336;253;336
set235_color;210;8;0;60.8014;127;88;248;88;127;332;248;332
set235_color;211;8;0;59.3811;120;84;242;84;120;329;242;329
set235_color;212;8;0;53.6003;111;81;236;81;111;332;236;332
set235_color;213;8;0;55.7108;105;81;232;81;105;337;232;337
set235_color;214;8;0;58.7675;101;80;227;80;101;335;227;335
set235_color;215;8;0;54.5882;88;74;220;74;88;342;220;342
set235_color;216;8;0;57.2238;81;74;208;74;81;330;208;330
set235_color;217;8;0;54.0392;71;65;206;65;71;337;206;337
set235_color;218;8;0;57.3314;101;196;174;196;101;341;174;341
set235_color;221;8;0;84.8479;52;178;131;178;52;338;131;338
set235_color;337;8;0;80.8923;9;175;78;175;9;313;78;313
set235_color;340;8;0;72.4066;15;57;142;57;15;313;142;313
set235_color;341;8;0;69.0336;23;48;167;48;23;336;167;336
set235_color;342;8;0;70.6244;35;49;182;49;35;341;182;341
set235_color;344;8;0;75.2354;40;48;184;48;40;336;184;336
set235_color;345;8;0;63.9962;48;54;182;54;48;323;182;323
set235_color;346;8;0;62.0692;50;54;188;54;50;331;188;331
set235_color;347;8;0;66.819;48;48;195;48;48;342;195;342
set235_color;351;8;0;74.2958;84;61;226;61;84;346;226;346
set235_color;353;8;0;77.349;105;71;232;71;105;327;232;327
set235_color;354;8;0;60.0254;113;75;238;75;113;326;238;326
set235_color;355;8;0;61.5004;114;71;243;71;114;328;243;328
set235_color;356;8;0;64.236;115;74;244;74;115;331;244;331
set235_color;357;8;0;62.0846;124;81;246;81;124;326;246;326
set235_color;358;8;0;63.5495;127;89;245;89;127;327;245;327
set235_color;359;8;0;58.3086;130;88;251;88;130;332;251;332
set235_color;360;8;0;65.4933;133;88;251;88;133;326;251;326
set235_color;367;8;0;59.4141;132;106;247;106;132;337;247;337
set235_color;368;8;0;61.8119;139;124;242;124;139;332;242;332
set235_color;369;8;0;57.7179;136;114;242;114;136;330;242;330
set235_color;372;8;0;59.3669;136;136;242;136;136;350;242;350
set235_color;373;8;0;57.5021;169;215;242;215;169;360;242;360
set235_color;378;8;0;64.3119;131;120;239;120;131;336;239;336
set235_color;381;8;0;84.1878;131;126;232;126;131;331;232;331
set235_color;381;8;0;84.1878;292;35;447;35;292;344;447;344
set235_color;382;8;0;72.1383;235;23;364;23;235;282;364;282
set235_color;382;8;0;72.1383;135;135;232;135;135;331;232;331
set235_color;383;8;0;68.8287;240;23;376;23;240;295;376;295
set235_color;383;8;0;68.8287;132;137;228;137;132;331;228;331
set235_color;384;8;0;62.638;133;144;228;144;133;332;228;332
set235_color;384;8;0;62.638;245;24;387;24;245;307;387;307
set235_color;385;8;0;61.4118;244;26;389;26;244;318;389;318
set235_color;385;8;0;61.4118;126;141;221;141;126;332;221;332
set235_color;386;8;0;62.4144;248;29;396;29;248;327;396;327
set235_color;386;8;0;62.4144;124;143;217;143;124;331;217;331
set235_color;387;8;0;63.4836;253;33;401;33;253;331;401;331
set235_color;387;8;0;63.4836;123;145;215;145;123;329;215;329
set235_color;388;8;0;75.9983;257;37;409;37;257;344;409;344
set235_color;388;8;0;75.9983;116;140;212;140;116;334;212;334
set235_color;389;8;0;76.7962;260;40;412;40;260;344;412;344
set235_color;389;8;0;76.7962;119;146;209;146;119;324;209;324
set235_color;390;8;0;84.7676;260;40;409;40;260;339;409;339
set235_color;390;8;0;84.7676;115;141;206;141;115;324;206;324
set235_color;391;8;0;70.7639;260;44;407;44;260;339;407;339
set235_color;391;8;0;70.7639;115;141;206;141;115;324;206;324
set235_color;392;8;0;67.2149;115;144;205;144;115;326;205;326
set235_color;392;8;0;67.2149;261;49;408;49;261;341;408;341
set235_color;393;8;0;66.0974;261;48;412;48;261;351;412;351
set235_color;393;8;0;66.0974;115;144;205;144;115;323;205;323
