Archivo estimados;Archivo reales;Imagenes analizadas;Total de detecciones;Verdaderos positivos;Falsos positivos;Falsos negativos;Miss rate: fneg/(vpos+fneg);Miss rate * tiempo promedio;FFPW;100*Miss rate * FPPW;100*Miss rate * FPPW * tiempo promedio;Tiempo promedio de detección;precision: vpos/(vpos+fpos);recall: vpos/(vpos+fneg);precision*recall;F1: 2*(precision*recall)/(precision+recall);F1/tiempo promedio;direccion_a_cascada;escala_inicial;tamanio_minimo;tamanio_maximo;convertir_a_gris;ecualizar_histograma;scaleFactor;minNeighbors;usar_profundidad_altura;blurear;tamanio_blur;filtro_enfoque;filtro_repujado;filtro_enfoque_y_repujado;filtro_repujado_y_enfoque;
DF_ff_01;set1_reales;24;13;13;0;2;0.133333;3.988538;0.000000;0.000000;0.000000;29.914031;1.000000;0.866667;0.866667;0.928571;0.031041;./../clasificadores/visionary.net_pedestrian_cascade_web_LBP.xml;1.300000;[38 x 77];[138 x 277];true;true;1.100000;4;false;false;3;false;false;false;false;
DF_ff_02;set1_reales;24;10;10;0;5;0.333333;8.620851;0.000000;0.000000;0.000000;25.862550;1.000000;0.666667;0.666667;0.800000;0.030933;./../clasificadores/visionary.net_pedestrian_cascade_web_LBP.xml;1.300000;[38 x 77];[138 x 277];true;true;1.100000;4;false;false;3;true;false;false;false;
DF_ff_03;set1_reales;24;9;8;1;7;0.466667;13.332781;0.041667;1.944445;55.553257;28.570244;0.888889;0.533333;0.474074;0.666667;0.023334;./../clasificadores/visionary.net_pedestrian_cascade_web_LBP.xml;1.300000;[38 x 77];[138 x 277];true;true;1.100000;4;false;false;3;false;true;false;false;
DF_ff_04;set1_reales;24;8;8;0;7;0.466667;10.762494;0.000000;0.000000;0.000000;23.062487;1.000000;0.533333;0.533333;0.695652;0.030164;./../clasificadores/visionary.net_pedestrian_cascade_web_LBP.xml;1.300000;[38 x 77];[138 x 277];true;true;1.100000;4;false;false;3;false;false;true;false;
DF_ff_05;set1_reales;24;8;8;0;7;0.466667;11.425470;0.000000;0.000000;0.000000;24.483150;1.000000;0.533333;0.533333;0.695652;0.028414;./../clasificadores/visionary.net_pedestrian_cascade_web_LBP.xml;1.300000;[38 x 77];[138 x 277];true;true;1.100000;4;false;false;3;false;false;false;true;
