Archivo estimados;Archivo reales;Imagenes analizadas;Total de detecciones;Verdaderos positivos;Falsos positivos;Falsos negativos;Miss rate: fneg/(vpos+fneg);Miss rate * tiempo promedio;FFPW;100*Miss rate * FPPW;100*Miss rate * FPPW * tiempo promedio;Tiempo promedio de detección;precision: vpos/(vpos+fpos);recall: vpos/(vpos+fneg);precision*recall;F1: 2*(precision*recall)/(precision+recall);100*F1/tiempo promedio;F0.5: (1+0.25)*precision*recall/((0.25*precision)+recall);direccion_a_cascada;escala_inicial;tamanio_minimo;tamanio_maximo;convertir_a_gris;ecualizar_histograma;scaleFactor;minNeighbors;usar_profundidad_altura;blurear;tamanio_blur;filtro_enfoque;filtro_repujado;filtro_enfoque_y_repujado;filtro_repujado_y_enfoque;
DF_cc_01;set1_reales;24;13;13;0;2;0.133333;4.004278;0.000000;0.000000;0.000000;30.032085;1.000000;0.866667;0.866667;0.928571;3.091931;0.970149;./../clasificadores/visionary.net_pedestrian_cascade_web_LBP.xml;1.300000;[38 x 77];[138 x 277];true;true;1.100000;4;false;false;3;false;false;false;false;
DF_cc_02;set1_reales;24;22;3;19;12;0.800000;22.582586;0.791667;63.333336;1787.788086;28.228232;0.136364;0.200000;0.027273;0.162162;0.574468;0.145631;./../clasificadores/haarcascade_fullbody.xml;1.300000;[38 x 77];[138 x 277];true;true;1.100000;4;false;false;3;false;false;false;false;
DF_cc_03;set1_reales;24;3;1;2;14;0.933333;15.559662;0.083333;7.777778;129.663849;16.671066;0.333333;0.066667;0.022222;0.111111;0.666491;0.185185;./../clasificadores/haarcascade_lowerbody.xml;1.300000;[38 x 77];[138 x 277];true;true;1.100000;4;false;false;3;false;false;false;false;
DF_cc_04;set1_reales;24;1;1;0;14;0.933333;0.000000;0.000000;0.000000;0.000000;0.000000;1.000000;0.066667;0.066667;0.125000;inf;0.263158;./../clasificadores/haarcascade_upperbody.xml;1.300000;[38 x 77];[138 x 277];true;true;1.100000;4;false;false;3;false;false;false;false;
DF_cc_05;set1_reales;24;3;0;3;15;1.000000;24.656500;0.125000;12.500000;308.206268;24.656500;0.000000;0.000000;0.000000;-nan;-nan;-nan;./../clasificadores/haarcascade_mcs_upperbody.xml;1.300000;[38 x 77];[138 x 277];true;true;1.100000;4;false;false;3;false;false;false;false;
