set235_color;9;8;0;44.9392;370;131;443;131;370;340;443;340
set235_color;14;8;0;35.8464;49;63;157;63;49;370;157;370
set235_color;21;8;0;46.807;114;83;204;83;114;340;204;340
set235_color;22;8;0;48.3549;115;84;208;84;115;353;208;353
set235_color;23;8;0;37.1531;124;92;216;92;124;357;216;357
set235_color;25;8;0;38.955;136;94;220;94;136;338;220;338
set235_color;26;8;0;37.8012;144;101;235;101;144;362;235;362
set235_color;27;8;0;40.042;149;104;236;104;149;355;236;355
set235_color;28;8;0;39.9117;157;106;243;106;157;353;243;353
set235_color;29;8;0;40.08;162;107;245;107;162;346;245;346
set235_color;30;8;0;44.6446;166;109;249;109;166;348;249;348
set235_color;31;8;0;39.1829;166;109;249;109;166;348;249;348
set235_color;32;8;0;41.0503;169;111;251;111;169;346;251;346
set235_color;33;8;0;41.1183;170;114;250;114;170;348;250;348
set235_color;34;8;0;40.5825;174;119;253;119;174;345;253;345
set235_color;35;8;0;40.1475;174;122;253;122;174;349;253;349
set235_color;36;8;0;38.8338;174;120;256;120;174;355;256;355
set235_color;37;8;0;40.1554;176;123;256;123;176;354;256;354
set235_color;38;8;0;41.7506;176;126;255;126;176;353;255;353
set235_color;39;8;0;44.4921;179;130;257;130;179;353;257;353
set235_color;40;8;0;40.6758;176;124;256;124;176;354;256;354
set235_color;41;8;0;40.2154;179;126;257;126;179;352;257;352
set235_color;42;8;0;40.0923;178;127;255;127;178;349;255;349
set235_color;43;8;0;49.9735;178;130;255;130;178;351;255;351
set235_color;44;8;0;52.7141;179;133;256;133;179;352;256;352
set235_color;45;8;0;52.6959;179;133;254;133;179;350;254;350
set235_color;46;8;0;48.1129;180;136;255;136;180;353;255;353
set235_color;47;8;0;42.0785;179;136;257;136;179;361;257;361
set235_color;47;8;0;42.0785;215;59;316;59;215;349;316;349
set235_color;48;8;0;40.5398;179;141;256;141;179;359;256;359
set235_color;49;8;0;41.3975;179;140;254;140;179;357;254;357
set235_color;50;8;0;40.1297;176;137;254;137;176;359;254;359
set235_color;51;8;0;39.5951;175;136;253;136;175;362;253;362
set235_color;52;8;0;42.2089;176;144;249;144;176;353;249;353
set235_color;53;8;0;48.0647;176;146;246;146;176;346;246;346
set235_color;54;8;0;47.8611;171;143;245;143;171;356;245;356
set235_color;55;8;0;49.1395;171;150;241;150;171;351;241;351
set235_color;56;8;0;57.0738;169;150;240;150;169;354;240;354
set235_color;57;8;0;39.3907;163;148;236;148;163;357;236;357
set235_color;58;8;0;39.9687;165;152;235;152;165;353;235;353
set235_color;59;8;0;38.3858;166;156;232;156;166;347;232;347
set235_color;60;8;0;37.5333;169;166;227;166;169;332;227;332
set235_color;69;8;0;37.9615;169;156;225;156;169;318;225;318
set235_color;70;8;0;40.2159;172;158;226;158;172;316;226;316
set235_color;71;8;0;39.6769;171;157;232;157;171;334;232;334
set235_color;72;8;0;43.4057;166;154;235;154;166;351;235;351
set235_color;73;8;0;49.5615;167;149;238;149;167;354;238;354
set235_color;74;8;0;50.4414;166;145;241;145;166;361;241;361
set235_color;75;8;0;53.0907;172;145;245;145;172;353;245;353
set235_color;76;8;0;51.8669;171;143;246;143;171;359;246;359
set235_color;76;8;0;51.8669;371;123;446;123;371;340;446;340
set235_color;77;8;0;46.2711;174;144;247;144;174;354;247;354
set235_color;78;8;0;40.799;174;144;248;144;174;358;248;358
set235_color;79;8;0;39.762;174;140;249;140;174;358;249;358
set235_color;80;8;0;41.2522;178;137;256;137;178;362;256;362
set235_color;81;8;0;43.9653;179;136;258;136;179;363;258;363
set235_color;82;8;0;46.3587;179;133;261;133;179;368;261;368
set235_color;83;8;0;39.8077;180;132;260;132;180;363;260;363
set235_color;84;8;0;40.8504;183;136;261;136;183;358;261;358
set235_color;85;8;0;40.9383;184;135;262;135;184;358;262;358
set235_color;86;8;0;44.5211;183;131;263;131;183;362;263;362
set235_color;87;8;0;40.2045;184;131;264;131;184;361;264;361
set235_color;88;8;0;40.4391;184;133;261;133;184;355;261;355
set235_color;89;8;0;43.0597;184;131;263;131;184;357;263;357
set235_color;90;8;0;52.4561;183;130;262;130;183;357;262;357
set235_color;91;8;0;49.1089;183;132;260;132;183;353;260;353
set235_color;92;8;0;50.7566;180;130;259;130;180;357;259;357
set235_color;93;8;0;64.0895;178;126;257;126;178;355;257;355
set235_color;94;8;0;46.8514;174;123;253;123;174;350;253;350
set235_color;95;8;0;40.778;171;123;253;123;171;358;253;358
set235_color;96;8;0;39.3323;169;124;249;124;169;356;249;356
set235_color;97;8;0;39.346;165;122;248;122;165;360;248;360
set235_color;98;8;0;43.2163;163;122;245;122;163;356;245;356
set235_color;99;8;0;38.0718;162;122;242;122;162;356;242;356
set235_color;100;8;0;39.1247;157;118;240;118;157;360;240;360
set235_color;101;8;0;38.8829;161;126;234;126;161;336;234;336
set235_color;103;8;0;44.1652;156;120;231;120;156;338;231;338
set235_color;104;8;0;40.0831;152;113;231;113;152;343;231;343
