Archivo estimados;Archivo reales;Imagenes analizadas;Total de detecciones;Verdaderos positivos;Falsos positivos;Falsos negativos;Miss rate: fneg/(vpos+fneg);Miss rate * tiempo promedio;FFPW;100*Miss rate * FPPW;100*Miss rate * FPPW * tiempo promedio;Tiempo promedio de detección;precision: vpos/(vpos+fpos);recall: vpos/(vpos+fneg);precision*recall;F1: 2*(precision*recall)/(precision+recall);F1/tiempo promedio;pasoEscala;umbralAgrupamiento;hit_threshold;setSVMDetector;escala_inicial;convertir_a_gris;ecualizar_histograma;blurear;tamanio_blur;filtro_enfoque;filtro_repujado;filtro_enfoque_y_repujado;filtro_repujado_y_enfoque;
DH_pe_01;set235_reales;900;772;424;348;560;0.569106;33.183884;0.386667;22.005419;1283.110107;58.308822;0.549223;0.430894;0.236657;0.482916;0.008282;1.050000;2;0.000000;getDefaultPeopleDetector;1.300000;true;true;false;3;false;false;false;false;
DH_pe_02;set235_reales;900;595;319;276;628;0.663147;23.319876;0.306667;20.336502;715.142883;35.165482;0.536134;0.336853;0.180599;0.413748;0.011766;1.100000;2;0.000000;getDefaultPeopleDetector;1.300000;true;true;false;3;false;false;false;false;
DH_pe_03;set235_reales;900;465;247;218;681;0.733836;19.205574;0.242222;17.775143;465.201630;26.171471;0.531183;0.266164;0.141382;0.354630;0.013550;1.150000;2;0.000000;getDefaultPeopleDetector;1.300000;true;true;false;3;false;false;false;false;
DH_pe_04;set235_reales;900;278;153;125;762;0.832787;18.535379;0.138889;11.566484;257.435822;22.257050;0.550360;0.167213;0.092027;0.256496;0.011524;1.200000;2;0.000000;getDefaultPeopleDetector;1.300000;true;true;false;3;false;false;false;false;
DH_pe_05;set235_reales;900;42;27;15;887;0.970460;17.487175;0.016667;1.617433;29.145292;18.019479;0.642857;0.029540;0.018990;0.056485;0.003135;1.400000;2;0.000000;getDefaultPeopleDetector;1.300000;true;true;false;3;false;false;false;false;
DH_pe_06;set235_reales;900;21;9;12;905;0.990153;16.963568;0.013333;1.320204;22.618092;17.132267;0.428571;0.009847;0.004220;0.019251;0.001124;2.000000;2;0.000000;getDefaultPeopleDetector;1.300000;true;true;false;3;false;false;false;false;
DH_pe_07;set235_reales;900;18;8;10;906;0.991247;16.428326;0.011111;1.101386;18.253696;16.573389;0.444444;0.008753;0.003890;0.017167;0.001036;4.000000;2;0.000000;getDefaultPeopleDetector;1.300000;true;true;false;3;false;false;false;false;
