Archivo estimados;Archivo reales;Imagenes analizadas;Total de detecciones;Verdaderos positivos;Falsos positivos;Falsos negativos;Miss rate: fneg/(vpos+fneg);Miss rate * tiempo promedio;FFPW;100*Miss rate * FPPW;100*Miss rate * FPPW * tiempo promedio;Tiempo promedio de detección;precision: vpos/(vpos+fpos);recall: vpos/(vpos+fneg);precision*recall;F1: 2*(precision*recall)/(precision+recall);F1/tiempo promedio;pasoEscala;umbralAgrupamiento;hit_threshold;setSVMDetector;escala_inicial;convertir_a_gris;ecualizar_histograma;blurear;tamanio_blur;filtro_enfoque;filtro_repujado;filtro_enfoque_y_repujado;filtro_repujado_y_enfoque;
DH_xx_01;set235_reales;900;715;377;338;598;0.613333;41.888882;0.375556;23.034075;1573.160278;68.297091;0.527273;0.386667;0.203879;0.446154;0.006533;1.050000;2;0.000000;getDefaultPeopleDetector;1.300000;false;false;false;3;false;false;false;false;
DH_xx_02;set235_reales;900;1102;554;548;543;0.494986;28.153070;0.608889;30.139168;1714.209106;56.876460;0.502722;0.505014;0.253882;0.503865;0.008859;1.050000;2;0.000000;getDefaultPeopleDetector;1.300000;true;false;false;3;false;false;false;false;
DH_xx_03;set235_reales;900;772;426;346;562;0.568826;32.542919;0.384444;21.868196;1251.094482;57.210686;0.551813;0.431174;0.237928;0.484091;0.008462;1.050000;2;0.000000;getDefaultPeopleDetector;1.300000;true;true;false;3;false;false;false;false;
