Archivo estimados;Archivo reales;Imagenes analizadas;Total de detecciones;Verdaderos positivos;Falsos positivos;Falsos negativos;Miss rate: fneg/(vpos+fneg);Miss rate * tiempo promedio;FFPW;100*Miss rate * FPPW;100*Miss rate * FPPW * tiempo promedio;Tiempo promedio de detección;precision: vpos/(vpos+fpos);recall: vpos/(vpos+fneg);precision*recall;F1: 2*(precision*recall)/(precision+recall);F1/tiempo promedio;pasoEscala;umbralAgrupamiento;hit_threshold;setSVMDetector;escala_inicial;convertir_a_gris;ecualizar_histograma;blurear;tamanio_blur;filtro_enfoque;filtro_repujado;filtro_enfoque_y_repujado;filtro_repujado_y_enfoque;
DH_ff_01;set235_reales;900;773;423;350;561;0.570122;32.608574;0.388889;22.171410;1268.111206;57.195786;0.547219;0.429878;0.235237;0.481503;0.008418;1.050000;2;0.000000;getDefaultPeopleDetector;1.300000;true;true;false;3;false;false;false;false;
DH_ff_02;set235_reales;900;771;426;345;561;0.568389;32.446529;0.383333;21.788246;1243.783569;57.085068;0.552529;0.431611;0.238478;0.484642;0.008490;1.050000;2;0.000000;getDefaultPeopleDetector;1.300000;true;true;false;3;true;false;false;false;
DH_ff_03;set235_reales;900;773;425;348;564;0.570273;32.735939;0.386667;22.050554;1265.789551;57.403981;0.549806;0.429727;0.236266;0.482406;0.008404;1.050000;2;0.000000;getDefaultPeopleDetector;1.300000;true;true;false;3;false;true;false;false;
DH_ff_04;set235_reales;900;773;427;346;562;0.568251;32.535900;0.384444;21.846085;1250.824585;57.256236;0.552393;0.431749;0.238495;0.484677;0.008465;1.050000;2;0.000000;getDefaultPeopleDetector;1.300000;true;true;false;3;false;false;true;false;
DH_ff_05;set235_reales;900;772;424;348;564;0.570850;32.708179;0.386667;22.072872;1264.716064;57.297306;0.549223;0.429150;0.235699;0.481818;0.008409;1.050000;2;0.000000;getDefaultPeopleDetector;1.300000;true;true;false;3;false;false;false;true;
