Archivo estimados;Archivo reales;Imagenes analizadas;Total de detecciones;Verdaderos positivos;Falsos positivos;Falsos negativos;Miss rate: fneg/(vpos+fneg);Miss rate * tiempo promedio;FFPW;100*Miss rate * FPPW;100*Miss rate * FPPW * tiempo promedio;Tiempo promedio de detección;precision: vpos/(vpos+fpos);recall: vpos/(vpos+fneg);precision*recall;F1: 2*(precision*recall)/(precision+recall);F1/tiempo promedio;pasoEscala;umbralAgrupamiento;hit_threshold;setSVMDetector;escala_inicial;convertir_a_gris;ecualizar_histograma;blurear;tamanio_blur;filtro_enfoque;filtro_repujado;filtro_enfoque_y_repujado;filtro_repujado_y_enfoque;
DH_ht_01;set235_reales;900;774;422;352;564;0.572008;34.962490;0.391111;22.371874;1367.421875;61.122365;0.545220;0.427992;0.233350;0.479545;0.007846;1.050000;2;0.000000;getDefaultPeopleDetector;1.300000;true;true;false;3;false;false;false;false;
DH_ht_02;set235_reales;900;774;426;348;565;0.570131;35.866772;0.386667;22.045073;1386.848511;62.909684;0.550388;0.429869;0.236594;0.482720;0.007673;1.050000;2;0.000000;getDefaultPeopleDetector;1.300000;true;true;false;3;false;false;false;false;
DH_ht_03;set235_reales;900;774;428;346;561;0.567240;33.481285;0.384444;21.807213;1287.169434;59.024938;0.552972;0.432760;0.239304;0.485536;0.008226;1.050000;2;0.000000;getDefaultPeopleDetector;1.300000;true;true;false;3;false;false;false;false;
DH_ht_04;set235_reales;900;774;427;347;561;0.567814;33.352459;0.385556;21.892376;1285.922607;58.738378;0.551680;0.432186;0.238428;0.484677;0.008251;1.050000;2;0.000000;getDefaultPeopleDetector;1.300000;true;true;false;3;false;false;false;false;
DH_ht_05;set235_reales;900;773;426;347;563;0.569262;32.771027;0.385556;21.948210;1263.505127;57.567572;0.551100;0.430738;0.237380;0.483541;0.008400;1.050000;2;0.000000;getDefaultPeopleDetector;1.300000;true;true;false;3;false;false;false;false;
DH_ht_06;set235_reales;900;773;424;349;564;0.570850;34.199219;0.387778;22.136301;1326.169556;59.909268;0.548512;0.429150;0.235394;0.481545;0.008038;1.050000;2;0.000000;getDefaultPeopleDetector;1.300000;true;true;false;3;false;false;false;false;
DH_ht_07;set235_reales;900;354;205;149;717;0.777657;45.071648;0.165556;12.874547;746.186096;57.958239;0.579096;0.222343;0.128758;0.321317;0.005544;1.050000;2;1.000000;getDefaultPeopleDetector;1.300000;true;true;false;3;false;false;false;false;
DH_ht_08;set235_reales;900;80;56;24;858;0.938731;53.903236;0.026667;2.503282;143.741974;57.421399;0.700000;0.061269;0.042888;0.112676;0.001962;1.050000;2;2.000000;getDefaultPeopleDetector;1.300000;true;true;false;3;false;false;false;false;
DH_ht_09;set235_reales;900;1;1;0;913;0.998906;0.000000;0.000000;0.000000;0.000000;0.000000;1.000000;0.001094;0.001094;0.002186;inf;1.050000;2;4.000000;getDefaultPeopleDetector;1.300000;true;true;false;3;false;false;false;false;
