Archivo estimados;Archivo reales;Imagenes analizadas;Total de detecciones;Verdaderos positivos;Falsos positivos;Falsos negativos;Miss rate: fneg/(vpos+fneg);Miss rate * tiempo promedio;FFPW;100*Miss rate * FPPW;100*Miss rate * FPPW * tiempo promedio;Tiempo promedio de detección;precision: vpos/(vpos+fpos);recall: vpos/(vpos+fneg);precision*recall;F1: 2*(precision*recall)/(precision+recall);100*F1/tiempo promedio;F0.5: (1+0.25)*precision*recall/((0.25*precision)+recall);pasoEscala;umbralAgrupamiento;hit_threshold;setSVMDetector;escala_inicial;convertir_a_gris;ecualizar_histograma;blurear;tamanio_blur;filtro_enfoque;filtro_repujado;filtro_enfoque_y_repujado;filtro_repujado_y_enfoque;
DH_ff_01;set1_reales;24;32;6;26;9;0.600000;36.769093;1.083333;65.000008;3983.318604;61.281816;0.187500;0.400000;0.075000;0.255319;0.416631;0.209790;1.050000;2;0.000000;getDefaultPeopleDetector;1.300000;true;true;false;3;false;false;false;false;
DH_ff_02;set1_reales;24;32;6;26;9;0.600000;35.299500;1.083333;65.000008;3824.112793;58.832497;0.187500;0.400000;0.075000;0.255319;0.433976;0.209790;1.050000;2;0.000000;getDefaultPeopleDetector;1.300000;true;true;false;3;true;false;false;false;
DH_ff_03;set1_reales;24;32;6;26;9;0.600000;35.089527;1.083333;65.000008;3801.365723;58.482544;0.187500;0.400000;0.075000;0.255319;0.436573;0.209790;1.050000;2;0.000000;getDefaultPeopleDetector;1.300000;true;true;false;3;false;true;false;false;
DH_ff_04;set1_reales;24;32;6;26;9;0.600000;34.945175;1.083333;65.000008;3785.727783;58.241959;0.187500;0.400000;0.075000;0.255319;0.438377;0.209790;1.050000;2;0.000000;getDefaultPeopleDetector;1.300000;true;true;false;3;false;false;true;false;
DH_ff_05;set1_reales;24;32;6;26;9;0.600000;34.524685;1.083333;65.000008;3740.174316;57.541138;0.187500;0.400000;0.075000;0.255319;0.443716;0.209790;1.050000;2;0.000000;getDefaultPeopleDetector;1.300000;true;true;false;3;false;false;false;true;
