set1_color;4;8;0;59.8607;338;169;413;169;338;321;413;321
set1_color;6;8;0;56.4909;295;287;362;287;295;423;362;423
set1_color;6;8;0;56.4909;289;162;381;162;289;348;381;348
set1_color;10;8;0;57.1818;288;63;419;63;288;328;419;328
set1_color;11;8;0;59.4412;288;110;385;110;288;306;385;306
set1_color;14;8;0;59.1659;289;135;376;135;289;309;376;309
set1_color;15;8;0;64.2248;283;100;386;100;283;307;386;307
set1_color;18;8;0;71.3281;274;124;369;124;274;315;369;315
set1_color;19;8;0;63.5394;289;139;371;139;289;304;371;304
set1_color;19;8;0;63.5394;295;231;374;231;295;389;374;389
set1_color;20;8;0;66.492;293;154;372;154;293;315;372;315
set1_color;21;8;0;61.2632;244;154;322;154;244;311;322;311
set1_color;22;8;0;65.1799;249;150;331;150;249;315;331;315
