set235_color;4;8;0;52.9496;26;218;99;218;26;427;99;427
set235_color;4;8;0;52.9496;373;136;443;136;373;337;443;337
set235_color;5;8;0;61.781;27;161;97;161;27;364;97;364
set235_color;8;8;0;67.2261;18;213;97;213;18;440;97;440
set235_color;10;8;0;57.1968;29;57;133;57;29;355;133;355
set235_color;11;8;0;64.5445;33;74;133;74;33;362;133;362
set235_color;12;8;0;45.9956;35;81;136;81;35;372;136;372
set235_color;13;8;0;47.2492;39;74;139;74;39;361;139;361
set235_color;15;8;0;44.4268;70;66;171;66;70;356;171;356
set235_color;18;8;0;69.5295;371;128;445;128;371;340;445;340
set235_color;18;8;0;69.5295;88;74;187;74;88;357;187;357
set235_color;19;8;0;60.5658;105;81;196;81;105;342;196;342
set235_color;20;8;0;63.7598;109;80;202;80;109;349;202;349
set235_color;21;8;0;58.1235;116;83;206;83;116;342;206;342
set235_color;22;8;0;49.3748;120;85;211;85;120;346;211;346
set235_color;23;8;0;51.6509;126;93;214;93;126;348;214;348
set235_color;23;8;0;51.6509;362;66;461;66;362;348;461;348
set235_color;24;8;0;59.6837;137;96;221;96;137;341;221;341
set235_color;25;8;0;63.6681;140;98;220;98;140;330;220;330
set235_color;26;8;0;68.4464;143;100;233;100;143;357;233;357
set235_color;27;8;0;73.3536;154;106;236;106;154;341;236;341
set235_color;28;8;0;70.3386;158;105;244;105;158;350;244;350
set235_color;28;8;0;70.3386;362;93;448;93;362;341;448;341
set235_color;29;8;0;63.778;161;106;244;106;161;346;244;346
set235_color;29;8;0;63.778;366;85;458;85;366;349;458;349
set235_color;30;8;0;51.6367;166;111;248;111;166;346;248;346
set235_color;31;8;0;55.2829;167;110;249;110;167;346;249;346
set235_color;32;8;0;52.4611;170;113;250;113;170;345;250;345
set235_color;33;8;0;59.2852;172;115;250;115;172;340;250;340
set235_color;34;8;0;52.1976;175;119;254;119;175;348;254;348
set235_color;35;8;0;54.1532;175;120;255;120;175;350;255;350
set235_color;36;8;0;50.8119;176;124;255;124;176;351;255;351
set235_color;37;8;0;53.6554;176;126;255;126;176;353;255;353
