Archivo estimados;Archivo reales;Imagenes analizadas;Total de detecciones;Verdaderos positivos;Falsos positivos;Falsos negativos;Miss rate: fneg/(vpos+fneg);Miss rate * tiempo promedio;FFPW;100*Miss rate * FPPW;100*Miss rate * FPPW * tiempo promedio;Tiempo promedio de detección;precision: vpos/(vpos+fpos);recall: vpos/(vpos+fneg);precision*recall;F1: 2*(precision*recall)/(precision+recall);100*F1/tiempo promedio;F0.5: (1+0.25)*precision*recall/((0.25*precision)+recall);direccion_a_cascada;escala_inicial;tamanio_minimo;tamanio_maximo;convertir_a_gris;ecualizar_histograma;scaleFactor;minNeighbors;usar_profundidad_altura;blurear;tamanio_blur;filtro_enfoque;filtro_repujado;filtro_enfoque_y_repujado;filtro_repujado_y_enfoque;
DF_zz_01;set235nuevo_reales;900;581;549;32;580;0.513729;21.540554;0.035556;1.826592;76.588638;41.929803;0.944923;0.486271;0.459488;0.642105;1.531381;0.794961;./../clasificadores/visionary.net_pedestrian_cascade_web_LBP.xml;1.300000;[38 x 77];[138 x 277];true;true;1.100000;5;false;false;3;false;false;false;false;
DF_zz_02;set235nuevo_reales;900;633;577;56;554;0.489832;20.690943;0.062222;3.047844;128.743652;42.240896;0.911532;0.510168;0.465035;0.654195;1.548724;0.787606;./../clasificadores/visionary.net_pedestrian_cascade_web_LBP.xml;1.300000;[38 x 77];[138 x 277];true;true;1.100000;4;false;false;3;false;false;false;false;
DF_zz_03;set235nuevo_reales;900;727;615;112;518;0.457193;19.557165;0.124444;5.689517;243.378052;42.776579;0.845942;0.542807;0.459183;0.661290;1.545917;0.760950;./../clasificadores/visionary.net_pedestrian_cascade_web_LBP.xml;1.300000;[38 x 77];[138 x 277];true;true;1.100000;3;false;false;3;false;false;false;false;
DF_zz_04;set235nuevo_reales;900;955;697;258;442;0.388060;17.522234;0.286667;11.124377;502.304016;45.153449;0.729843;0.611940;0.446620;0.665712;1.474332;0.702763;./../clasificadores/visionary.net_pedestrian_cascade_web_LBP.xml;1.300000;[38 x 77];[138 x 277];true;true;1.100000;2;false;false;3;false;false;false;false;
